t(c)	y(m)
7.063	956.40
7.064	956.66
7.065	956.92
7.066	957.19
7.067	957.45
7.068	957.71
7.069	957.97
7.070	958.24
7.071	958.50
7.072	958.76
7.073	959.02
7.074	959.29
7.075	959.55
7.076	959.81
7.077	960.07
7.078	960.34
7.079	960.60
7.080	960.86
7.081	961.12
7.082	961.39
7.083	961.65
7.084	961.91
7.085	962.17
7.086	962.44
7.087	962.70
7.088	962.96
7.089	963.23
7.090	963.49
7.091	963.75
7.092	964.02
7.093	964.28
7.094	964.54
7.095	964.81
7.096	965.07
7.097	965.33
7.098	965.59
7.099	965.86
7.100	966.12
7.101	966.39
7.102	966.65
7.103	966.91
7.104	967.18
7.105	967.44
7.106	967.70
7.107	967.97
7.108	968.23
7.109	968.49
7.110	968.76
7.111	969.02
7.112	969.28
7.113	969.55
7.114	969.81
7.115	970.08
7.116	970.34
7.117	970.60
7.118	970.87
7.119	971.13
7.120	971.40
7.121	971.66
7.122	971.92
7.123	972.19
7.124	972.45
7.125	972.72
7.126	972.98
7.127	973.25
7.128	973.51
7.129	973.77
7.130	974.04
7.131	974.30
7.132	974.57
7.133	974.83
7.134	975.10
7.135	975.36
7.136	975.63
7.137	975.89
7.138	976.16
7.139	976.42
7.140	976.68
7.141	976.95
7.142	977.21
7.143	977.48
7.144	977.74
7.145	978.01
7.146	978.27
7.147	978.54
7.148	978.80
7.149	979.07
7.150	979.33
7.151	979.60
7.152	979.86
7.153	980.13
7.154	980.39
7.155	980.66
7.156	980.93
7.157	981.19
7.158	981.46
7.159	981.72
7.160	981.99
7.161	982.25
7.162	982.52
7.163	982.78
7.164	983.05
7.165	983.31
7.166	983.58
7.167	983.85
7.168	984.11
7.169	984.38
7.170	984.64
7.171	984.91
7.172	985.17
7.173	985.44
7.174	985.71
7.175	985.97
7.176	986.24
7.177	986.50
7.178	986.77
7.179	987.04
7.180	987.30
7.181	987.57
7.182	987.84
7.183	988.10
7.184	988.37
7.185	988.63
7.186	988.90
7.187	989.17
7.188	989.43
7.189	989.70
7.190	989.97
7.191	990.23
7.192	990.50
7.193	990.77
7.194	991.03
7.195	991.30
7.196	991.57
7.197	991.83
7.198	992.10
7.199	992.37
7.200	992.63
7.201	992.90
7.202	993.17
7.203	993.43
7.204	993.70
7.205	993.97
7.206	994.23
7.207	994.50
7.208	994.77
7.209	995.04
7.210	995.30
7.211	995.57
7.212	995.84
7.213	996.11
7.214	996.37
7.215	996.64
7.216	996.91
7.217	997.17
7.218	997.44
7.219	997.71
7.220	997.98
7.221	998.24
7.222	998.51
7.223	998.78
7.224	999.05
7.225	999.32
7.226	999.58
7.227	999.85
7.228	1000.12
7.229	1000.39
7.230	1000.65
7.231	1000.92
7.232	1001.19
7.233	1001.46
7.234	1001.73
7.235	1001.99
7.236	1002.26
7.237	1002.53
7.238	1002.80
7.239	1003.07
7.240	1003.33
7.241	1003.60
7.242	1003.87
7.243	1004.14
7.244	1004.41
7.245	1004.68
7.246	1004.94
7.247	1005.21
7.248	1005.48
7.249	1005.75
7.250	1006.02
7.251	1006.29
7.252	1006.56
7.253	1006.82
7.254	1007.09
7.255	1007.36
7.256	1007.63
7.257	1007.90
7.258	1008.17
7.259	1008.44
7.260	1008.71
7.261	1008.98
7.262	1009.24
7.263	1009.51
7.264	1009.78
7.265	1010.05
7.266	1010.32
7.267	1010.59
7.268	1010.86
7.269	1011.13
7.270	1011.40
7.271	1011.67
7.272	1011.94
7.273	1012.21
7.274	1012.47
7.275	1012.74
7.276	1013.01
7.277	1013.28
7.278	1013.55
7.279	1013.82
7.280	1014.09
7.281	1014.36
7.282	1014.63
7.283	1014.90
7.284	1015.17
7.285	1015.44
7.286	1015.71
7.287	1015.98
7.288	1016.25
7.289	1016.52
7.290	1016.79
7.291	1017.06
7.292	1017.33
7.293	1017.60
7.294	1017.87
7.295	1018.14
7.296	1018.41
7.297	1018.68
7.298	1018.95
7.299	1019.22
7.300	1019.49
7.301	1019.76
7.302	1020.03
7.303	1020.30
7.304	1020.57
7.305	1020.84
7.306	1021.11
7.307	1021.38
7.308	1021.65
7.309	1021.93
7.310	1022.20
7.311	1022.47
7.312	1022.74
7.313	1023.01
7.314	1023.28
7.315	1023.55
7.316	1023.82
7.317	1024.09
7.318	1024.36
7.319	1024.63
7.320	1024.90
7.321	1025.18
7.322	1025.45
7.323	1025.72
7.324	1025.99
7.325	1026.26
7.326	1026.53
7.327	1026.80
7.328	1027.07
7.329	1027.34
7.330	1027.62
7.331	1027.89
7.332	1028.16
7.333	1028.43
7.334	1028.70
7.335	1028.97
7.336	1029.24
7.337	1029.52
7.338	1029.79
7.339	1030.06
7.340	1030.33
7.341	1030.60
7.342	1030.87
7.343	1031.15
7.344	1031.42
7.345	1031.69
7.346	1031.96
7.347	1032.23
7.348	1032.51
7.349	1032.78
7.350	1033.05
7.351	1033.32
7.352	1033.59
7.353	1033.87
7.354	1034.14
7.355	1034.41
7.356	1034.68
7.357	1034.95
7.358	1035.23
7.359	1035.50
7.360	1035.77
7.361	1036.04
7.362	1036.32
7.363	1036.59
7.364	1036.86
7.365	1037.13
7.366	1037.41
7.367	1037.68
7.368	1037.95
7.369	1038.22
7.370	1038.50
7.371	1038.77
7.372	1039.04
7.373	1039.32
7.374	1039.59
7.375	1039.86
7.376	1040.13
7.377	1040.41
7.378	1040.68
7.379	1040.95
7.380	1041.23
7.381	1041.50
7.382	1041.77
7.383	1042.05
7.384	1042.32
7.385	1042.59
7.386	1042.86
7.387	1043.14
7.388	1043.41
7.389	1043.68
7.390	1043.96
7.391	1044.23
7.392	1044.51
7.393	1044.78
7.394	1045.05
7.395	1045.33
7.396	1045.60
7.397	1045.87
7.398	1046.15
7.399	1046.42
7.400	1046.69
7.401	1046.97
7.402	1047.24
7.403	1047.52
7.404	1047.79
7.405	1048.06
7.406	1048.34
7.407	1048.61
7.408	1048.89
7.409	1049.16
7.410	1049.43
7.411	1049.71
7.412	1049.98
7.413	1050.26
7.414	1050.53
7.415	1050.80
7.416	1051.08
7.417	1051.35
7.418	1051.63
7.419	1051.90
7.420	1052.18
7.421	1052.45
7.422	1052.72
7.423	1053.00
7.424	1053.27
7.425	1053.55
7.426	1053.82
7.427	1054.10
7.428	1054.37
7.429	1054.65
7.430	1054.92
7.431	1055.20
7.432	1055.47
7.433	1055.75
7.434	1056.02
7.435	1056.30
7.436	1056.57
7.437	1056.85
7.438	1057.12
7.439	1057.40
7.440	1057.67
7.441	1057.95
7.442	1058.22
7.443	1058.50
7.444	1058.77
7.445	1059.05
7.446	1059.32
7.447	1059.60
7.448	1059.87
7.449	1060.15
7.450	1060.42
7.451	1060.70
7.452	1060.98
7.453	1061.25
7.454	1061.53
7.455	1061.80
7.456	1062.08
7.457	1062.35
7.458	1062.63
7.459	1062.90
7.460	1063.18
7.461	1063.46
7.462	1063.73
7.463	1064.01
7.464	1064.28
7.465	1064.56
7.466	1064.84
7.467	1065.11
7.468	1065.39
7.469	1065.66
7.470	1065.94
7.471	1066.22
7.472	1066.49
7.473	1066.77
7.474	1067.04
7.475	1067.32
7.476	1067.60
7.477	1067.87
7.478	1068.15
7.479	1068.43
7.480	1068.70
7.481	1068.98
7.482	1069.26
7.483	1069.53
7.484	1069.81
7.485	1070.09
7.486	1070.36
7.487	1070.64
7.488	1070.92
7.489	1071.19
7.490	1071.47
7.491	1071.75
7.492	1072.02
7.493	1072.30
7.494	1072.58
7.495	1072.85
7.496	1073.13
7.497	1073.41
7.498	1073.69
7.499	1073.96
7.500	1074.24
7.501	1074.52
7.502	1074.79
7.503	1075.07
7.504	1075.35
7.505	1075.63
7.506	1075.90
7.507	1076.18
7.508	1076.46
7.509	1076.74
7.510	1077.01
7.511	1077.29
7.512	1077.57
7.513	1077.85
7.514	1078.12
7.515	1078.40
7.516	1078.68
7.517	1078.96
7.518	1079.23
7.519	1079.51
7.520	1079.79
7.521	1080.07
7.522	1080.35
7.523	1080.62
7.524	1080.90
7.525	1081.18
7.526	1081.46
7.527	1081.74
7.528	1082.01
7.529	1082.29
7.530	1082.57
7.531	1082.85
7.532	1083.13
7.533	1083.40
7.534	1083.68
7.535	1083.96
7.536	1084.24
7.537	1084.52
7.538	1084.80
7.539	1085.08
7.540	1085.35
7.541	1085.63
7.542	1085.91
7.543	1086.19
7.544	1086.47
7.545	1086.75
7.546	1087.03
7.547	1087.30
7.548	1087.58
7.549	1087.86
7.550	1088.14
7.551	1088.42
7.552	1088.70
7.553	1088.98
7.554	1089.26
7.555	1089.54
7.556	1089.81
7.557	1090.09
7.558	1090.37
7.559	1090.65
7.560	1090.93
7.561	1091.21
7.562	1091.49
7.563	1091.77
7.564	1092.05
7.565	1092.33
7.566	1092.61
7.567	1092.89
7.568	1093.17
7.569	1093.45
7.570	1093.72
7.571	1094.00
7.572	1094.28
7.573	1094.56
7.574	1094.84
7.575	1095.12
7.576	1095.40
7.577	1095.68
7.578	1095.96
7.579	1096.24
7.580	1096.52
7.581	1096.80
7.582	1097.08
7.583	1097.36
7.584	1097.64
7.585	1097.92
7.586	1098.20
7.587	1098.48
7.588	1098.76
7.589	1099.04
7.590	1099.32
7.591	1099.60
7.592	1099.88
7.593	1100.16
7.594	1100.44
7.595	1100.72
7.596	1101.00
7.597	1101.28
7.598	1101.57
7.599	1101.85
7.600	1102.13
7.601	1102.41
7.602	1102.69
7.603	1102.97
7.604	1103.25
7.605	1103.53
7.606	1103.81
7.607	1104.09
7.608	1104.37
7.609	1104.65
7.610	1104.93
7.611	1105.21
7.612	1105.50
7.613	1105.78
7.614	1106.06
7.615	1106.34
7.616	1106.62
7.617	1106.90
7.618	1107.18
7.619	1107.46
7.620	1107.74
7.621	1108.03
7.622	1108.31
7.623	1108.59
7.624	1108.87
7.625	1109.15
7.626	1109.43
7.627	1109.71
7.628	1110.00
7.629	1110.28
7.630	1110.56
7.631	1110.84
7.632	1111.12
7.633	1111.40
7.634	1111.69
7.635	1111.97
7.636	1112.25
7.637	1112.53
7.638	1112.81
7.639	1113.09
7.640	1113.38
7.641	1113.66
7.642	1113.94
7.643	1114.22
7.644	1114.50
7.645	1114.79
7.646	1115.07
7.647	1115.35
7.648	1115.63
7.649	1115.91
7.650	1116.20
7.651	1116.48
7.652	1116.76
7.653	1117.04
7.654	1117.33
7.655	1117.61
7.656	1117.89
7.657	1118.17
7.658	1118.46
7.659	1118.74
7.660	1119.02
7.661	1119.30
7.662	1119.59
7.663	1119.87
7.664	1120.15
7.665	1120.43
7.666	1120.72
7.667	1121.00
7.668	1121.28
7.669	1121.57
7.670	1121.85
7.671	1122.13
7.672	1122.41
7.673	1122.70
7.674	1122.98
7.675	1123.26
7.676	1123.55
7.677	1123.83
7.678	1124.11
7.679	1124.40
7.680	1124.68
7.681	1124.96
7.682	1125.25
7.683	1125.53
7.684	1125.81
7.685	1126.10
7.686	1126.38
7.687	1126.66
7.688	1126.95
7.689	1127.23
7.690	1127.51
7.691	1127.80
7.692	1128.08
7.693	1128.37
7.694	1128.65
7.695	1128.93
7.696	1129.22
7.697	1129.50
7.698	1129.78
7.699	1130.07
7.700	1130.35
7.701	1130.64
7.702	1130.92
7.703	1131.20
7.704	1131.49
7.705	1131.77
7.706	1132.06
7.707	1132.34
7.708	1132.62
7.709	1132.91
7.710	1133.19
7.711	1133.48
7.712	1133.76
7.713	1134.05
7.714	1134.33
7.715	1134.61
7.716	1134.90
7.717	1135.18
7.718	1135.47
7.719	1135.75
7.720	1136.04
7.721	1136.32
7.722	1136.61
7.723	1136.89
7.724	1137.18
7.725	1137.46
7.726	1137.75
7.727	1138.03
7.728	1138.32
7.729	1138.60
7.730	1138.89
7.731	1139.17
7.732	1139.46
7.733	1139.74
7.734	1140.03
7.735	1140.31
7.736	1140.60
7.737	1140.88
7.738	1141.17
7.739	1141.45
7.740	1141.74
7.741	1142.02
7.742	1142.31
7.743	1142.59
7.744	1142.88
7.745	1143.16
7.746	1143.45
7.747	1143.73
7.748	1144.02
7.749	1144.31
7.750	1144.59
7.751	1144.88
7.752	1145.16
7.753	1145.45
7.754	1145.73
7.755	1146.02
7.756	1146.31
7.757	1146.59
7.758	1146.88
7.759	1147.16
7.760	1147.45
7.761	1147.73
7.762	1148.02
7.763	1148.31
7.764	1148.59
7.765	1148.88
7.766	1149.17
7.767	1149.45
7.768	1149.74
7.769	1150.02
7.770	1150.31
7.771	1150.60
7.772	1150.88
7.773	1151.17
7.774	1151.46
7.775	1151.74
7.776	1152.03
7.777	1152.32
7.778	1152.60
7.779	1152.89
7.780	1153.17
7.781	1153.46
7.782	1153.75
7.783	1154.03
7.784	1154.32
7.785	1154.61
7.786	1154.90
7.787	1155.18
7.788	1155.47
7.789	1155.76
7.790	1156.04
7.791	1156.33
7.792	1156.62
7.793	1156.90
7.794	1157.19
7.795	1157.48
7.796	1157.77
7.797	1158.05
7.798	1158.34
7.799	1158.63
7.800	1158.91
7.801	1159.20
7.802	1159.49
7.803	1159.78
7.804	1160.06
7.805	1160.35
7.806	1160.64
7.807	1160.93
7.808	1161.21
7.809	1161.50
7.810	1161.79
7.811	1162.08
7.812	1162.36
7.813	1162.65
7.814	1162.94
7.815	1163.23
7.816	1163.52
7.817	1163.80
7.818	1164.09
7.819	1164.38
7.820	1164.67
7.821	1164.95
7.822	1165.24
7.823	1165.53
7.824	1165.82
7.825	1166.11
7.826	1166.40
7.827	1166.68
7.828	1166.97
7.829	1167.26
7.830	1167.55
7.831	1167.84
7.832	1168.12
7.833	1168.41
7.834	1168.70
7.835	1168.99
7.836	1169.28
7.837	1169.57
7.838	1169.86
7.839	1170.14
7.840	1170.43
7.841	1170.72
7.842	1171.01
7.843	1171.30
7.844	1171.59
7.845	1171.88
7.846	1172.17
7.847	1172.45
7.848	1172.74
7.849	1173.03
7.850	1173.32
7.851	1173.61
7.852	1173.90
7.853	1174.19
7.854	1174.48
7.855	1174.77
7.856	1175.06
7.857	1175.34
7.858	1175.63
7.859	1175.92
7.860	1176.21
7.861	1176.50
7.862	1176.79
7.863	1177.08
7.864	1177.37
7.865	1177.66
7.866	1177.95
7.867	1178.24
7.868	1178.53
7.869	1178.82
7.870	1179.11
7.871	1179.40
7.872	1179.69
7.873	1179.98
7.874	1180.27
7.875	1180.56
7.876	1180.85
7.877	1181.14
7.878	1181.43
7.879	1181.71
7.880	1182.00
7.881	1182.29
7.882	1182.58
7.883	1182.88
7.884	1183.17
7.885	1183.46
7.886	1183.75
7.887	1184.04
7.888	1184.33
7.889	1184.62
7.890	1184.91
7.891	1185.20
7.892	1185.49
7.893	1185.78
7.894	1186.07
7.895	1186.36
7.896	1186.65
7.897	1186.94
7.898	1187.23
7.899	1187.52
7.900	1187.81
7.901	1188.10
7.902	1188.39
7.903	1188.68
7.904	1188.97
7.905	1189.26
7.906	1189.56
7.907	1189.85
7.908	1190.14
7.909	1190.43
7.910	1190.72
7.911	1191.01
7.912	1191.30
7.913	1191.59
7.914	1191.88
7.915	1192.17
7.916	1192.47
7.917	1192.76
7.918	1193.05
7.919	1193.34
7.920	1193.63
7.921	1193.92
7.922	1194.21
7.923	1194.50
7.924	1194.80
7.925	1195.09
7.926	1195.38
7.927	1195.67
7.928	1195.96
7.929	1196.25
7.930	1196.55
7.931	1196.84
7.932	1197.13
7.933	1197.42
7.934	1197.71
7.935	1198.00
7.936	1198.30
7.937	1198.59
7.938	1198.88
7.939	1199.17
7.940	1199.46
7.941	1199.75
7.942	1200.05
7.943	1200.34
7.944	1200.63
7.945	1200.92
7.946	1201.22
7.947	1201.51
7.948	1201.80
7.949	1202.09
7.950	1202.38
7.951	1202.68
7.952	1202.97
7.953	1203.26
7.954	1203.55
7.955	1203.85
7.956	1204.14
7.957	1204.43
7.958	1204.72
7.959	1205.02
7.960	1205.31
7.961	1205.60
7.962	1205.89
7.963	1206.19
7.964	1206.48
7.965	1206.77
7.966	1207.07
7.967	1207.36
7.968	1207.65
7.969	1207.94
7.970	1208.24
7.971	1208.53
7.972	1208.82
7.973	1209.12
7.974	1209.41
7.975	1209.70
7.976	1210.00
7.977	1210.29
7.978	1210.58
7.979	1210.87
7.980	1211.17
7.981	1211.46
7.982	1211.75
7.983	1212.05
7.984	1212.34
7.985	1212.63
7.986	1212.93
7.987	1213.22
7.988	1213.52
7.989	1213.81
7.990	1214.10
7.991	1214.40
7.992	1214.69
7.993	1214.98
7.994	1215.28
7.995	1215.57
7.996	1215.86
7.997	1216.16
7.998	1216.45
7.999	1216.75
8.000	1217.04
8.001	1217.33
8.002	1217.63
8.003	1217.92
8.004	1218.22
8.005	1218.51
8.006	1218.80
8.007	1219.10
8.008	1219.39
8.009	1219.69
8.010	1219.98
8.011	1220.28
8.012	1220.57
8.013	1220.86
8.014	1221.16
8.015	1221.45
8.016	1221.75
8.017	1222.04
8.018	1222.34
8.019	1222.63
8.020	1222.93
8.021	1223.22
8.022	1223.52
8.023	1223.81
8.024	1224.10
8.025	1224.40
8.026	1224.69
8.027	1224.99
8.028	1225.28
8.029	1225.58
8.030	1225.87
8.031	1226.17
8.032	1226.46
8.033	1226.76
8.034	1227.05
8.035	1227.35
8.036	1227.64
8.037	1227.94
8.038	1228.23
8.039	1228.53
8.040	1228.82
8.041	1229.12
8.042	1229.42
8.043	1229.71
8.044	1230.01
8.045	1230.30
8.046	1230.60
8.047	1230.89
8.048	1231.19
8.049	1231.48
8.050	1231.78
8.051	1232.07
8.052	1232.37
8.053	1232.67
8.054	1232.96
8.055	1233.26
8.056	1233.55
8.057	1233.85
8.058	1234.14
8.059	1234.44
8.060	1234.74
8.061	1235.03
8.062	1235.33
8.063	1235.62
8.064	1235.92
8.065	1236.22
8.066	1236.51
8.067	1236.81
8.068	1237.11
8.069	1237.40
8.070	1237.70
8.071	1237.99
8.072	1238.29
8.073	1238.59
8.074	1238.88
8.075	1239.18
8.076	1239.48
8.077	1239.77
8.078	1240.07
8.079	1240.37
8.080	1240.66
8.081	1240.96
8.082	1241.25
8.083	1241.55
8.084	1241.85
8.085	1242.15
8.086	1242.44
8.087	1242.74
8.088	1243.04
8.089	1243.33
8.090	1243.63
8.091	1243.93
8.092	1244.22
8.093	1244.52
8.094	1244.82
8.095	1245.11
8.096	1245.41
8.097	1245.71
8.098	1246.01
8.099	1246.30
8.100	1246.60
8.101	1246.90
8.102	1247.19
8.103	1247.49
8.104	1247.79
8.105	1248.09
8.106	1248.38
8.107	1248.68
8.108	1248.98
8.109	1249.28
8.110	1249.57
8.111	1249.87
8.112	1250.17
8.113	1250.47
8.114	1250.76
8.115	1251.06
8.116	1251.36
8.117	1251.66
8.118	1251.96
8.119	1252.25
8.120	1252.55
8.121	1252.85
8.122	1253.15
8.123	1253.45
8.124	1253.74
8.125	1254.04
8.126	1254.34
8.127	1254.64
8.128	1254.94
8.129	1255.23
8.130	1255.53
8.131	1255.83
8.132	1256.13
8.133	1256.43
8.134	1256.72
8.135	1257.02
8.136	1257.32
8.137	1257.62
8.138	1257.92
8.139	1258.22
8.140	1258.52
8.141	1258.81
8.142	1259.11
8.143	1259.41
8.144	1259.71
8.145	1260.01
8.146	1260.31
8.147	1260.61
8.148	1260.91
8.149	1261.20
8.150	1261.50
8.151	1261.80
8.152	1262.10
8.153	1262.40
8.154	1262.70
8.155	1263.00
8.156	1263.30
8.157	1263.60
8.158	1263.89
8.159	1264.19
8.160	1264.49
8.161	1264.79
8.162	1265.09
8.163	1265.39
8.164	1265.69
8.165	1265.99
8.166	1266.29
8.167	1266.59
8.168	1266.89
8.169	1267.19
8.170	1267.49
8.171	1267.79
8.172	1268.09
8.173	1268.39
8.174	1268.69
8.175	1268.98
8.176	1269.28
8.177	1269.58
8.178	1269.88
8.179	1270.18
8.180	1270.48
8.181	1270.78
8.182	1271.08
8.183	1271.38
8.184	1271.68
8.185	1271.98
8.186	1272.28
8.187	1272.58
8.188	1272.88
8.189	1273.18
8.190	1273.48
8.191	1273.78
8.192	1274.08
8.193	1274.38
8.194	1274.68
8.195	1274.99
8.196	1275.29
8.197	1275.59
8.198	1275.89
8.199	1276.19
8.200	1276.49
8.201	1276.79
8.202	1277.09
8.203	1277.39
8.204	1277.69
8.205	1277.99
8.206	1278.29
8.207	1278.59
8.208	1278.89
8.209	1279.19
8.210	1279.49
8.211	1279.79
8.212	1280.10
8.213	1280.40
8.214	1280.70
8.215	1281.00
8.216	1281.30
8.217	1281.60
8.218	1281.90
8.219	1282.20
8.220	1282.50
8.221	1282.81
8.222	1283.11
8.223	1283.41
8.224	1283.71
8.225	1284.01
8.226	1284.31
8.227	1284.61
8.228	1284.91
8.229	1285.22
8.230	1285.52
8.231	1285.82
8.232	1286.12
8.233	1286.42
8.234	1286.72
8.235	1287.03
8.236	1287.33
8.237	1287.63
8.238	1287.93
8.239	1288.23
8.240	1288.53
8.241	1288.84
8.242	1289.14
8.243	1289.44
8.244	1289.74
8.245	1290.04
8.246	1290.35
8.247	1290.65
8.248	1290.95
8.249	1291.25
8.250	1291.55
8.251	1291.86
8.252	1292.16
8.253	1292.46
8.254	1292.76
8.255	1293.06
8.256	1293.37
8.257	1293.67
8.258	1293.97
8.259	1294.27
8.260	1294.58
8.261	1294.88
8.262	1295.18
8.263	1295.48
8.264	1295.79
8.265	1296.09
8.266	1296.39
8.267	1296.69
8.268	1297.00
8.269	1297.30
8.270	1297.60
8.271	1297.91
8.272	1298.21
8.273	1298.51
8.274	1298.81
8.275	1299.12
8.276	1299.42
8.277	1299.72
8.278	1300.03
8.279	1300.33
8.280	1300.63
8.281	1300.94
8.282	1301.24
8.283	1301.54
8.284	1301.84
8.285	1302.15
8.286	1302.45
8.287	1302.75
8.288	1303.06
8.289	1303.36
8.290	1303.66
8.291	1303.97
8.292	1304.27
8.293	1304.58
8.294	1304.88
8.295	1305.18
8.296	1305.49
8.297	1305.79
8.298	1306.09
8.299	1306.40
8.300	1306.70
8.301	1307.00
8.302	1307.31
8.303	1307.61
8.304	1307.92
8.305	1308.22
8.306	1308.52
8.307	1308.83
8.308	1309.13
8.309	1309.44
8.310	1309.74
8.311	1310.04
8.312	1310.35
8.313	1310.65
8.314	1310.96
8.315	1311.26
8.316	1311.56
8.317	1311.87
8.318	1312.17
8.319	1312.48
8.320	1312.78
8.321	1313.09
8.322	1313.39
8.323	1313.70
8.324	1314.00
8.325	1314.30
8.326	1314.61
8.327	1314.91
8.328	1315.22
8.329	1315.52
8.330	1315.83
8.331	1316.13
8.332	1316.44
8.333	1316.74
8.334	1317.05
8.335	1317.35
8.336	1317.66
8.337	1317.96
8.338	1318.27
8.339	1318.57
8.340	1318.88
8.341	1319.18
8.342	1319.49
8.343	1319.79
8.344	1320.10
8.345	1320.40
8.346	1320.71
8.347	1321.01
8.348	1321.32
8.349	1321.62
8.350	1321.93
8.351	1322.23
8.352	1322.54
8.353	1322.84
8.354	1323.15
8.355	1323.46
8.356	1323.76
8.357	1324.07
8.358	1324.37
8.359	1324.68
8.360	1324.98
8.361	1325.29
8.362	1325.60
8.363	1325.90
8.364	1326.21
8.365	1326.51
8.366	1326.82
8.367	1327.12
8.368	1327.43
8.369	1327.74
8.370	1328.04
8.371	1328.35
8.372	1328.65
8.373	1328.96
8.374	1329.27
8.375	1329.57
8.376	1329.88
8.377	1330.19
8.378	1330.49
8.379	1330.80
8.380	1331.10
8.381	1331.41
8.382	1331.72
8.383	1332.02
8.384	1332.33
8.385	1332.64
8.386	1332.94
8.387	1333.25
8.388	1333.56
8.389	1333.86
8.390	1334.17
8.391	1334.48
8.392	1334.78
8.393	1335.09
8.394	1335.40
8.395	1335.70
8.396	1336.01
8.397	1336.32
8.398	1336.62
8.399	1336.93
8.400	1337.24
8.401	1337.54
8.402	1337.85
8.403	1338.16
8.404	1338.47
8.405	1338.77
8.406	1339.08
8.407	1339.39
8.408	1339.69
8.409	1340.00
8.410	1340.31
8.411	1340.62
8.412	1340.92
8.413	1341.23
8.414	1341.54
8.415	1341.85
8.416	1342.15
8.417	1342.46
8.418	1342.77
8.419	1343.08
8.420	1343.38
8.421	1343.69
8.422	1344.00
8.423	1344.31
8.424	1344.61
8.425	1344.92
8.426	1345.23
8.427	1345.54
8.428	1345.84
8.429	1346.15
8.430	1346.46
8.431	1346.77
8.432	1347.08
8.433	1347.38
8.434	1347.69
8.435	1348.00
8.436	1348.31
8.437	1348.62
8.438	1348.93
8.439	1349.23
8.440	1349.54
8.441	1349.85
8.442	1350.16
8.443	1350.47
8.444	1350.77
8.445	1351.08
8.446	1351.39
8.447	1351.70
8.448	1352.01
8.449	1352.32
8.450	1352.63
8.451	1352.93
8.452	1353.24
8.453	1353.55
8.454	1353.86
8.455	1354.17
8.456	1354.48
8.457	1354.79
8.458	1355.10
8.459	1355.40
8.460	1355.71
8.461	1356.02
8.462	1356.33
8.463	1356.64
8.464	1356.95
8.465	1357.26
8.466	1357.57
8.467	1357.88
8.468	1358.19
8.469	1358.49
8.470	1358.80
8.471	1359.11
8.472	1359.42
8.473	1359.73
8.474	1360.04
8.475	1360.35
8.476	1360.66
8.477	1360.97
8.478	1361.28
8.479	1361.59
8.480	1361.90
8.481	1362.21
8.482	1362.52
8.483	1362.83
8.484	1363.14
8.485	1363.45
8.486	1363.76
8.487	1364.06
8.488	1364.37
8.489	1364.68
8.490	1364.99
8.491	1365.30
8.492	1365.61
8.493	1365.92
8.494	1366.23
8.495	1366.54
8.496	1366.85
8.497	1367.16
8.498	1367.47
8.499	1367.78
8.500	1368.09
8.501	1368.40
8.502	1368.71
8.503	1369.03
8.504	1369.34
8.505	1369.65
8.506	1369.96
8.507	1370.27
8.508	1370.58
8.509	1370.89
8.510	1371.20
8.511	1371.51
8.512	1371.82
8.513	1372.13
8.514	1372.44
8.515	1372.75
8.516	1373.06
8.517	1373.37
8.518	1373.68
8.519	1373.99
8.520	1374.30
8.521	1374.62
8.522	1374.93
8.523	1375.24
8.524	1375.55
8.525	1375.86
8.526	1376.17
8.527	1376.48
8.528	1376.79
8.529	1377.10
8.530	1377.41
8.531	1377.73
8.532	1378.04
8.533	1378.35
8.534	1378.66
8.535	1378.97
8.536	1379.28
8.537	1379.59
8.538	1379.90
8.539	1380.22
8.540	1380.53
8.541	1380.84
8.542	1381.15
8.543	1381.46
8.544	1381.77
8.545	1382.08
8.546	1382.40
8.547	1382.71
8.548	1383.02
8.549	1383.33
8.550	1383.64
8.551	1383.95
8.552	1384.27
8.553	1384.58
8.554	1384.89
8.555	1385.20
8.556	1385.51
8.557	1385.83
8.558	1386.14
8.559	1386.45
8.560	1386.76
8.561	1387.07
8.562	1387.39
8.563	1387.70
8.564	1388.01
8.565	1388.32
8.566	1388.63
8.567	1388.95
8.568	1389.26
8.569	1389.57
8.570	1389.88
8.571	1390.20
8.572	1390.51
8.573	1390.82
8.574	1391.13
8.575	1391.45
8.576	1391.76
8.577	1392.07
8.578	1392.38
8.579	1392.70
8.580	1393.01
8.581	1393.32
8.582	1393.64
8.583	1393.95
8.584	1394.26
8.585	1394.57
8.586	1394.89
8.587	1395.20
8.588	1395.51
8.589	1395.83
8.590	1396.14
8.591	1396.45
8.592	1396.76
8.593	1397.08
8.594	1397.39
8.595	1397.70
8.596	1398.02
8.597	1398.33
8.598	1398.64
8.599	1398.96
8.600	1399.27
8.601	1399.58
8.602	1399.90
8.603	1400.21
8.604	1400.52
8.605	1400.84
8.606	1401.15
8.607	1401.46
8.608	1401.78
8.609	1402.09
8.610	1402.41
8.611	1402.72
8.612	1403.03
8.613	1403.35
8.614	1403.66
8.615	1403.97
8.616	1404.29
8.617	1404.60
8.618	1404.92
8.619	1405.23
8.620	1405.54
8.621	1405.86
8.622	1406.17
8.623	1406.49
8.624	1406.80
8.625	1407.11
8.626	1407.43
8.627	1407.74
8.628	1408.06
8.629	1408.37
8.630	1408.68
8.631	1409.00
8.632	1409.31
8.633	1409.63
8.634	1409.94
